	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
19072	A0A5C6MC52	A0A0D6XPQ5	A0A3N5BAA3	A0A5C6MC52
19073	A0A5C6MC52	A0A1W6BKG4	A0A3N5BAA3	A0A5C6MC52
19074	A0A5C6MC52	UPI001A00CFA2	A0A3N5BAA3	A0A5C6MC52
19075	A0A5C6MC52	A0A3A0JYU1	A0A3N5BAA3	A0A5C6MC52
19076	A0A5C6MC52	UPI0021D140AE	A0A3N5BAA3	A0A5C6MC52
19077	A0A5C6MC52	A0A0A8HRL4	A0A3N5BAA3	A0A5C6MC52
19078	A0A5C6MC52	A0A317YQ67	A0A3N5BAA3	A0A5C6MC52
19079	A0A5C6MC52	UPI0018EF3BFC	A0A3N5BAA3	A0A5C6MC52
19080	A0A5C6MC52	A0A380G5N5	A0A3N5BAA3	A0A5C6MC52
19081	A0A5C6MC52	UPI0019076756	A0A3N5BAA3	A0A5C6MC52
19082	A0A5C6MC52	UPI0021D36E39	A0A3N5BAA3	A0A5C6MC52
19083	A0A5C6MC52	UPI001933B2F6	A0A3N5BAA3	A0A5C6MC52
19084	A0A5C6MC52	UPI001D18032C	A0A3N5BAA3	A0A5C6MC52
19085	A0A5C6MC52	UPI0021D391FE	A0A3N5BAA3	A0A5C6MC52
19086	A0A5C6MC52	A0A240C6I7	A0A3N5BAA3	A0A5C6MC52
19087	A0A5C6MC52	UPI002169ACBF	A0A3N5BAA3	A0A5C6MC52
19088	A0A5C6MC52	UPI000A3BDE7A	A0A3N5BAA3	A0A5C6MC52
19089	A0A5C6MC52	UPI0018E1D1D1	A0A3N5BAA3	A0A5C6MC52
19090	A0A5C6MC52	A0A0K1ABW8	A0A3N5BAA3	A0A5C6MC52
19091	A0A5C6MC52	A0A085UBY4	A0A3N5BAA3	A0A5C6MC52
19092	A0A5C6MC52	UPI000E24C14B	A0A3N5BAA3	A0A5C6MC52
19093	A0A5C6MC52	UPI0018E4B698	A0A3N5BAA3	A0A5C6MC52
19094	A0A5C6MC52	UPI001E608758	A0A3N5BAA3	A0A5C6MC52
19095	A0A5C6MC52	A0A166R2W2	A0A3N5BAA3	A0A5C6MC52
19096	A0A5C6MC52	UPI00105FAF4D	A0A3N5BAA3	A0A5C6MC52
19097	A0A5C6MC52	A0A4R6BAV0	A0A3N5BAA3	A0A5C6MC52
19098	A0A5C6MC52	A0A4R6BIY4	A0A3N5BAA3	A0A5C6MC52
19099	A0A5C6MC52	A0A4R6C0W9	A0A3N5BAA3	A0A5C6MC52
19100	A0A5C6MC52	A0A9E8FFH3	A0A3N5BAA3	A0A5C6MC52
19101	A0A5C6MC52	A0A1I2FV05	A0A3N5BAA3	A0A5C6MC52
19102	A0A5C6MC52	UPI002108FC10	A0A3N5BAA3	A0A5C6MC52
19103	A0A5C6MC52	A0A0V8IRK7	A0A3N5BAA3	A0A5C6MC52
19104	A0A5C6MC52	UPI002004AC8F	A0A3N5BAA3	A0A5C6MC52
19105	A0A5C6MC52	UPI0008A4C433	A0A3N5BAA3	A0A5C6MC52
19106	A0A5C6MC52	UPI0008A4D294	A0A3N5BAA3	A0A5C6MC52
19107	A0A5C6MC52	UPI0003FF1291	A0A3N5BAA3	A0A5C6MC52
19108	A0A5C6MC52	A0A2J6NGG7	A0A3N5BAA3	A0A5C6MC52
19109	A0A5C6MC52	UPI00082FC59D	A0A3N5BAA3	A0A5C6MC52
19110	A0A5C6MC52	UPI0008A30B1A	A0A3N5BAA3	A0A5C6MC52
19111	A0A5C6MC52	UPI00161F96E2	A0A3N5BAA3	A0A5C6MC52
19112	A0A5C6MC52	W7RK42	A0A3N5BAA3	A0A5C6MC52
19113	A0A5C6MC52	A0A8B4QEQ8	A0A3N5BAA3	A0A5C6MC52
19114	A0A5C6MC52	A0A6B3TR38	A0A3N5BAA3	A0A5C6MC52
19115	A0A5C6MC52	A0A828ZJ27	A0A3N5BAA3	A0A5C6MC52
19116	A0A5C6MC52	R7ZA98	A0A3N5BAA3	A0A5C6MC52
19117	A0A5C6MC52	UPI00076126AC	A0A3N5BAA3	A0A5C6MC52
19118	A0A5C6MC52	A0A0A3IX88	A0A3N5BAA3	A0A5C6MC52
19119	A0A5C6MC52	UPI00076316F8	A0A3N5BAA3	A0A5C6MC52
19120	A0A5C6MC52	UPI001CF9A3A7	A0A3N5BAA3	A0A5C6MC52
19121	A0A5C6MC52	A0A372LRJ1	A0A3N5BAA3	A0A5C6MC52
19122	A0A5C6MC52	UPI00055AB0DC	A0A3N5BAA3	A0A5C6MC52
19123	A0A5C6MC52	UPI00163C82D5	A0A3N5BAA3	A0A5C6MC52
19124	A0A5C6MC52	UPI002011BDFF	A0A3N5BAA3	A0A5C6MC52
19125	A0A5C6MC52	A0A1T5EWX4	A0A3N5BAA3	A0A5C6MC52
19126	A0A5C6MC52	UPI0020C6CDA4	A0A3N5BAA3	A0A5C6MC52
19127	A0A5C6MC52	UPI00228169B0	A0A3N5BAA3	A0A5C6MC52
19128	A0A5C6MC52	W4ESU5	A0A3N5BAA3	A0A5C6MC52
19129	A0A5C6MC52	A0A0K9FHP9	A0A3N5BAA3	A0A5C6MC52
19130	A0A5C6MC52	A0A1D2LN65	A0A3N5BAA3	A0A5C6MC52
19131	A0A5C6MC52	S2XWR8	A0A3N5BAA3	A0A5C6MC52
19132	A0A5C6MC52	UPI001FDA738B	A0A3N5BAA3	A0A5C6MC52
19133	A0A5C6MC52	A0A0M0X4M7	A0A3N5BAA3	A0A5C6MC52
19134	A0A5C6MC52	A0A0M8PTS6	A0A3N5BAA3	A0A5C6MC52
19135	A0A5C6MC52	UPI0013D56BBB	A0A3N5BAA3	A0A5C6MC52
19136	A0A5C6MC52	UPI002281C16A	A0A3N5BAA3	A0A5C6MC52
19137	A0A5C6MC52	A0A4P6ZWH8	A0A3N5BAA3	A0A5C6MC52
19138	A0A5C6MC52	A0A921T593	A0A3N5BAA3	A0A5C6MC52
19139	A0A5C6MC52	A0A0M8Q0V7	A0A3N5BAA3	A0A5C6MC52
19140	A0A5C6MC52	A0A7T2CNA7	A0A3N5BAA3	A0A5C6MC52
19141	A0A5C6MC52	UPI000A72581F	A0A3N5BAA3	A0A5C6MC52
19142	A0A5C6MC52	UPI001FE31FA2	A0A3N5BAA3	A0A5C6MC52
19143	A0A5C6MC52	A0A7T2CPQ9	A0A3N5BAA3	A0A5C6MC52
19144	A0A5C6MC52	UPI00202FD9CE	A0A3N5BAA3	A0A5C6MC52
19145	A0A5C6MC52	UPI00237F5F16	A0A3N5BAA3	A0A5C6MC52
19146	A0A5C6MC52	A0A098ESD3	A0A3N5BAA3	A0A5C6MC52
19147	A0A5C6MC52	A0A840PUR8	A0A3N5BAA3	A0A5C6MC52
19148	A0A5C6MC52	UPI000560AC2D	A0A3N5BAA3	A0A5C6MC52
19149	A0A5C6MC52	A0A540UWH1	A0A3N5BAA3	A0A5C6MC52
19150	A0A5C6MC52	UPI00201D3898	A0A3N5BAA3	A0A5C6MC52
19151	A0A5C6MC52	A0A2M9Q7S3	A0A3N5BAA3	A0A5C6MC52
19152	A0A5C6MC52	A0A2W7P6R7	A0A3N5BAA3	A0A5C6MC52
19153	A0A5C6MC52	A0A3D8GKC2	A0A3N5BAA3	A0A5C6MC52
19154	A0A5C6MC52	A0A7X2IYI2	A0A3N5BAA3	A0A5C6MC52
19155	A0A5C6MC52	A0A2I0UUK4	A0A3N5BAA3	A0A5C6MC52
19156	A0A5C6MC52	A0A2S5CV22	A0A3N5BAA3	A0A5C6MC52
19157	A0A5C6MC52	UPI0005C5373A	A0A3N5BAA3	A0A5C6MC52
19158	A0A5C6MC52	A0A7M2QQ15	A0A3N5BAA3	A0A5C6MC52
19159	A0A5C6MC52	A0A975KJK5	A0A3N5BAA3	A0A5C6MC52
19160	A0A5C6MC52	B1HMT6	A0A3N5BAA3	A0A5C6MC52
19161	A0A5C6MC52	UPI001369457C	A0A3N5BAA3	A0A5C6MC52
19162	A0A5C6MC52	UPI001D0A520C	A0A3N5BAA3	A0A5C6MC52
19163	A0A5C6MC52	UPI002013BBF9	A0A3N5BAA3	A0A5C6MC52
19164	A0A5C6MC52	A0A2X0R0G6	A0A3N5BAA3	A0A5C6MC52
19165	A0A5C6MC52	UPI00209DD8A4	A0A3N5BAA3	A0A5C6MC52
19166	A0A5C6MC52	A0A2N5I1H9	A0A3N5BAA3	A0A5C6MC52
19167	A0A5C6MC52	A8F9E4	A0A3N5BAA3	A0A5C6MC52
19168	A0A5C6MC52	K2N9C1	A0A3N5BAA3	A0A5C6MC52
19169	A0A5C6MC52	UPI00083C947B	A0A3N5BAA3	A0A5C6MC52
19170	A0A5C6MC52	UPI000D31ADA9	A0A3N5BAA3	A0A5C6MC52
19171	A0A5C6MC52	UPI0015569D7D	A0A3N5BAA3	A0A5C6MC52
19172	A0A5C6MC52	A0A5Q2NIF2	A0A3N5BAA3	A0A5C6MC52
19173	A0A5C6MC52	A0A806LPT5	A0A3N5BAA3	A0A5C6MC52
19174	A0A5C6MC52	UPI0005A72E54	A0A3N5BAA3	A0A5C6MC52
19175	A0A5C6MC52	UPI00079CAF10	A0A3N5BAA3	A0A5C6MC52
19176	A0A5C6MC52	UPI000A8A47A4	A0A3N5BAA3	A0A5C6MC52
19177	A0A5C6MC52	UPI0010D00682	A0A3N5BAA3	A0A5C6MC52
19178	A0A5C6MC52	A0A0N0CXE9	A0A3N5BAA3	A0A5C6MC52
19179	A0A5C6MC52	A0A0P7M1X0	A0A3N5BAA3	A0A5C6MC52
19180	A0A5C6MC52	A0A544SS14	A0A3N5BAA3	A0A5C6MC52
19181	A0A5C6MC52	UPI000D0F9FAC	A0A3N5BAA3	A0A5C6MC52
19182	A0A5C6MC52	UPI000D341E3F	A0A3N5BAA3	A0A5C6MC52
19183	A0A5C6MC52	UPI00201DE6C5	A0A3N5BAA3	A0A5C6MC52
19184	A0A5C6MC52	UPI00083F708B	A0A3N5BAA3	A0A5C6MC52
19185	A0A5C6MC52	UPI0001DA538B	A0A3N5BAA3	A0A5C6MC52
19186	A0A5C6MC52	UPI0009A8D9C0	A0A3N5BAA3	A0A5C6MC52
19187	A0A5C6MC52	UPI00190BCC4F	A0A3N5BAA3	A0A5C6MC52
19188	A0A5C6MC52	A0A2T6K1C7	A0A3N5BAA3	A0A5C6MC52
19189	A0A5C6MC52	UPI00056AEBCF	A0A3N5BAA3	A0A5C6MC52
19190	A0A5C6MC52	UPI00178614EF	A0A3N5BAA3	A0A5C6MC52
19191	A0A5C6MC52	A0A4R6U2N9	A0A3N5BAA3	A0A5C6MC52
19192	A0A5C6MC52	UPI000C9987C2	A0A3N5BAA3	A0A5C6MC52
19193	A0A5C6MC52	A0A087N0A7	A0A3N5BAA3	A0A5C6MC52
19194	A0A5C6MC52	A0A2G8IXZ3	A0A3N5BAA3	A0A5C6MC52
19195	A0A5C6MC52	A0A2S0JT50	A0A3N5BAA3	A0A5C6MC52
19196	A0A5C6MC52	A0A544U7S8	A0A3N5BAA3	A0A5C6MC52
19197	A0A5C6MC52	A0A9D8QKZ8	A0A3N5BAA3	A0A5C6MC52
19198	A0A5C6MC52	UPI0005AB5680	A0A3N5BAA3	A0A5C6MC52
19199	A0A5C6MC52	UPI00084B7518	A0A3N5BAA3	A0A5C6MC52
19200	A0A5C6MC52	A0A3N9UBW9	A0A3N5BAA3	A0A5C6MC52
19201	A0A5C6MC52	A0A417YMN6	A0A3N5BAA3	A0A5C6MC52
19202	A0A5C6MC52	UPI0007437A79	A0A3N5BAA3	A0A5C6MC52
19203	A0A5C6MC52	UPI000D028228	A0A3N5BAA3	A0A5C6MC52
19204	A0A5C6MC52	UPI0011A5A75E	A0A3N5BAA3	A0A5C6MC52
19205	A0A5C6MC52	W7CNH2	A0A3N5BAA3	A0A5C6MC52
19206	A0A5C6MC52	A0A2T0D7M1	A0A3N5BAA3	A0A5C6MC52
19207	A0A5C6MC52	A0A0W7XWK4	A0A3N5BAA3	A0A5C6MC52
19208	A0A5C6MC52	A0A1C0YDG6	A0A3N5BAA3	A0A5C6MC52
19209	A0A5C6MC52	A0A432LC99	A0A3N5BAA3	A0A5C6MC52
19210	A0A5C6MC52	A0A4Q9TSS5	A0A3N5BAA3	A0A5C6MC52
19211	A0A5C6MC52	A0A5D4QRQ2	A0A3N5BAA3	A0A5C6MC52
19212	A0A5C6MC52	UPI0012D917B6	A0A3N5BAA3	A0A5C6MC52
19213	A0A5C6MC52	UPI0019D51E82	A0A3N5BAA3	A0A5C6MC52
19214	A0A5C6MC52	UPI00215DCB7C	A0A3N5BAA3	A0A5C6MC52
19215	A0A5C6MC52	A0A1C0YRT2	A0A3N5BAA3	A0A5C6MC52
19216	A0A5C6MC52	A0A1Q9PIV7	A0A3N5BAA3	A0A5C6MC52
19217	A0A5C6MC52	A0A267X8H1	A0A3N5BAA3	A0A5C6MC52
19218	A0A5C6MC52	UPI00095017CC	A0A3N5BAA3	A0A5C6MC52
19219	A0A5C6MC52	UPI0009E25526	A0A3N5BAA3	A0A5C6MC52
19220	A0A5C6MC52	UPI0011BBCF9E	A0A3N5BAA3	A0A5C6MC52
19221	A0A5C6MC52	A0A0M4G0N2	A0A3N5BAA3	A0A5C6MC52
19222	A0A5C6MC52	A0A4U2Z0Q0	A0A3N5BAA3	A0A5C6MC52
19223	A0A5C6MC52	A0A7S8CDP2	A0A3N5BAA3	A0A5C6MC52
19224	A0A5C6MC52	A0A0A3IN65	A0A3N5BAA3	A0A5C6MC52
19225	A0A5C6MC52	UPI0004684B6D	A0A3N5BAA3	A0A5C6MC52
19226	A0A5C6MC52	UPI0006A76D2B	A0A3N5BAA3	A0A5C6MC52
19227	A0A5C6MC52	UPI0006D0FCA6	A0A3N5BAA3	A0A5C6MC52
19228	A0A5C6MC52	UPI00104763AA	A0A3N5BAA3	A0A5C6MC52
19229	A0A5C6MC52	A0A0C2HJ83	A0A3N5BAA3	A0A5C6MC52
19230	A0A5C6MC52	A0A6N8TXY7	A0A3N5BAA3	A0A5C6MC52
19231	A0A5C6MC52	UPI0004E1ED8A	A0A3N5BAA3	A0A5C6MC52
19232	A0A5C6MC52	UPI001EF6ECEA	A0A3N5BAA3	A0A5C6MC52
19233	A0A5C6MC52	UPI0022FFED8E	A0A3N5BAA3	A0A5C6MC52
19234	A0A5C6MC52	UPI000367BFB3	A0A3N5BAA3	A0A5C6MC52
19235	A0A5C6MC52	A0A558AQV9	A0A3N5BAA3	A0A5C6MC52
19236	A0A5C6MC52	UPI001F018FF0	A0A3N5BAA3	A0A5C6MC52
19237	A0A5C6MC52	A0A1G9C469	A0A3N5BAA3	A0A5C6MC52
19238	A0A5C6MC52	UPI0014151434	A0A3N5BAA3	A0A5C6MC52
19239	A0A5C6MC52	A0A7T4WZW7	A0A3N5BAA3	A0A5C6MC52
19240	A0A5C6MC52	UPI0003F7A4A7	A0A3N5BAA3	A0A5C6MC52
19241	A0A5C6MC52	UPI00030BCB01	A0A3N5BAA3	A0A5C6MC52
19242	A0A5C6MC52	A0A9D1U0I1	A0A3N5BAA3	A0A5C6MC52
19243	A0A5C6MC52	A0A0F7HHX7	A0A3N5BAA3	A0A5C6MC52
19244	A0A5C6MC52	A0A0M2SNX0	A0A3N5BAA3	A0A5C6MC52
19245	A0A5C6MC52	A0A6V7R090	A0A3N5BAA3	A0A5C6MC52
19246	A0A5C6MC52	A0A6V7R681	A0A3N5BAA3	A0A5C6MC52
19247	A0A5C6MC52	A0A160IHU0	A0A3N5BAA3	A0A5C6MC52
19248	A0A5C6MC52	A0A1C3S864	A0A3N5BAA3	A0A5C6MC52
19249	A0A5C6MC52	UPI002041EB99	A0A3N5BAA3	A0A5C6MC52
19250	A0A5C6MC52	UPI0016664ABC	A0A3N5BAA3	A0A5C6MC52
19251	A0A5C6MC52	UPI002042530A	A0A3N5BAA3	A0A5C6MC52
19252	A0A5C6MC52	UPI001C986C8E	A0A3N5BAA3	A0A5C6MC52
19253	A0A5C6MC52	UPI0018CFC27B	A0A3N5BAA3	A0A5C6MC52
19254	A0A5C6MC52	A0A1R1QL81	A0A3N5BAA3	A0A5C6MC52
19255	A0A5C6MC52	A0A1B1YZH0	A0A3N5BAA3	A0A5C6MC52
19256	A0A5C6MC52	A0A163RTG1	A0A3N5BAA3	A0A5C6MC52
19257	A0A5C6MC52	A0A1J6GGE9	A0A3N5BAA3	A0A5C6MC52
19258	A0A5C6MC52	A0A5M8RP73	A0A3N5BAA3	A0A5C6MC52
19259	A0A5C6MC52	A0A6I7FBT6	A0A3N5BAA3	A0A5C6MC52
19260	A0A5C6MC52	UPI00177A7F6A	A0A3N5BAA3	A0A5C6MC52
19261	A0A5C6MC52	A0A0T6BSC4	A0A3N5BAA3	A0A5C6MC52
19262	A0A5C6MC52	UPI00227FFEEB	A0A3N5BAA3	A0A5C6MC52
19263	A0A5C6MC52	A0A6C1VXC8	A0A3N5BAA3	A0A5C6MC52
19264	A0A5C6MC52	UPI0015577AD0	A0A3N5BAA3	A0A5C6MC52
19265	A0A5C6MC52	UPI0022E89258	A0A3N5BAA3	A0A5C6MC52
19266	A0A5C6MC52	UPI002300BA65	A0A3N5BAA3	A0A5C6MC52
19267	A0A5C6MC52	A0A235F5W3	A0A3N5BAA3	A0A5C6MC52
19268	A0A5C6MC52	UPI00119F61C8	A0A3N5BAA3	A0A5C6MC52
19269	A0A5C6MC52	UPI000D98AA98	A0A3N5BAA3	A0A5C6MC52
19270	A0A5C6MC52	A0A845F4T9	A0A3N5BAA3	A0A5C6MC52
19271	A0A5C6MC52	A0A2A9BMQ9	A0A3N5BAA3	A0A5C6MC52
19272	A0A5C6MC52	UPI002010CF79	A0A3N5BAA3	A0A5C6MC52
19273	A0A5C6MC52	A0A4Q4J5J7	A0A3N5BAA3	A0A5C6MC52
19274	A0A5C6MC52	UPI0002882C07	A0A3N5BAA3	A0A5C6MC52
19275	A0A5C6MC52	UPI001CC90968	A0A3N5BAA3	A0A5C6MC52
19276	A0A5C6MC52	UPI000BF5DABF	A0A3N5BAA3	A0A5C6MC52
19277	A0A5C6MC52	UPI001883A334	A0A3N5BAA3	A0A5C6MC52
19278	A0A5C6MC52	UPI002096C9DF	A0A3N5BAA3	A0A5C6MC52
19279	A0A5C6MC52	UPI0021075BC2	A0A3N5BAA3	A0A5C6MC52
19280	A0A5C6MC52	UPI000C25F972	A0A3N5BAA3	A0A5C6MC52
19281	A0A5C6MC52	UPI00196167DA	A0A3N5BAA3	A0A5C6MC52
19282	A0A5C6MC52	UPI00236744E9	A0A3N5BAA3	A0A5C6MC52
19283	A0A5C6MC52	UPI002097A527	A0A3N5BAA3	A0A5C6MC52
19284	A0A5C6MC52	UPI00111AC380	A0A3N5BAA3	A0A5C6MC52
19285	A0A5C6MC52	A0A0K9GH94	A0A3N5BAA3	A0A5C6MC52
19286	A0A5C6MC52	UPI001F117247	A0A3N5BAA3	A0A5C6MC52
19287	A0A5C6MC52	A0A917W3U7	A0A3N5BAA3	A0A5C6MC52
19288	A0A5C6MC52	A0A5R9F535	A0A3N5BAA3	A0A5C6MC52
19289	A0A5C6MC52	A0A0J6CTE9	A0A3N5BAA3	A0A5C6MC52
19290	A0A5C6MC52	UPI001CD49973	A0A3N5BAA3	A0A5C6MC52
19291	A0A5C6MC52	UPI001EEDCF51	A0A3N5BAA3	A0A5C6MC52
19292	A0A5C6MC52	A0A1I2TYR1	A0A3N5BAA3	A0A5C6MC52
19293	A0A5C6MC52	UPI00042450CF	A0A3N5BAA3	A0A5C6MC52
19294	A0A5C6MC52	UPI0022DE30E6	A0A3N5BAA3	A0A5C6MC52
19295	A0A5C6MC52	UPI00166B00E6	A0A3N5BAA3	A0A5C6MC52
19296	A0A5C6MC52	A0A4U1MBA7	A0A3N5BAA3	A0A5C6MC52
19297	A0A5C6MC52	A0A2S7MVQ2	A0A3N5BAA3	A0A5C6MC52
19298	A0A5C6MC52	UPI00195FEECC	A0A3N5BAA3	A0A5C6MC52
19299	A0A5C6MC52	A0A0U1QMS6	A0A3N5BAA3	A0A5C6MC52
19300	A0A5C6MC52	A0A7Z2K1P6	A0A3N5BAA3	A0A5C6MC52
19301	A0A5C6MC52	A0A8J3A2F0	A0A3N5BAA3	A0A5C6MC52
19302	A0A5C6MC52	A0A4Z0GRD9	A0A3N5BAA3	A0A5C6MC52
19303	A0A5C6MC52	UPI0023AF0F94	A0A3N5BAA3	A0A5C6MC52
19304	A0A5C6MC52	V6J0L3	A0A3N5BAA3	A0A5C6MC52
19305	A0A5C6MC52	A0A4Q4IDE8	A0A3N5BAA3	A0A5C6MC52
19306	A0A5C6MC52	A0A2U1JVK8	A0A3N5BAA3	A0A5C6MC52
19307	A0A5C6MC52	A0A9E8LTK6	A0A3N5BAA3	A0A5C6MC52
19308	A0A5C6MC52	UPI001FAD1655	A0A3N5BAA3	A0A5C6MC52
19309	A0A5C6MC52	A0A9E8LZ28	A0A3N5BAA3	A0A5C6MC52
19310	A0A5C6MC52	UPI00053AFBE5	A0A3N5BAA3	A0A5C6MC52
19311	A0A5C6MC52	A0A4P6UU10	A0A3N5BAA3	A0A5C6MC52
19312	A0A5C6MC52	UPI0021D9EE0A	A0A3N5BAA3	A0A5C6MC52
19313	A0A5C6MC52	A0A953HZW7	A0A3N5BAA3	A0A5C6MC52
19314	A0A5C6MC52	UPI00137B33BC	A0A3N5BAA3	A0A5C6MC52
19315	A0A5C6MC52	A0A494YV00	A0A3N5BAA3	A0A5C6MC52
19316	A0A5C6MC52	UPI00156B3C54	A0A3N5BAA3	A0A5C6MC52
19317	A0A5C6MC52	A0A090IUE3	A0A3N5BAA3	A0A5C6MC52
19318	A0A5C6MC52	A0A150MEZ8	A0A3N5BAA3	A0A5C6MC52
19319	A0A5C6MC52	A0A3E0JXX8	A0A3N5BAA3	A0A5C6MC52
19320	A0A5C6MC52	UPI0020A0E340	A0A3N5BAA3	A0A5C6MC52
19321	A0A5C6MC52	A0A285TPL4	A0A3N5BAA3	A0A5C6MC52
19322	A0A5C6MC52	UPI000784E697	A0A3N5BAA3	A0A5C6MC52
19323	A0A5C6MC52	UPI000F59D803	A0A3N5BAA3	A0A5C6MC52
19324	A0A5C6MC52	UPI00042A1CAA	A0A3N5BAA3	A0A5C6MC52
19325	A0A5C6MC52	UPI001FF184C0	A0A3N5BAA3	A0A5C6MC52
19326	A0A5C6MC52	A0A927G3X0	A0A3N5BAA3	A0A5C6MC52
19327	A0A5C6MC52	A0A4S3PKY3	A0A3N5BAA3	A0A5C6MC52
19328	A0A5C6MC52	UPI0012FF101A	A0A3N5BAA3	A0A5C6MC52
19329	A0A5C6MC52	UPI0008339BD2	A0A3N5BAA3	A0A5C6MC52
19330	A0A5C6MC52	UPI0009BA0949	A0A3N5BAA3	A0A5C6MC52
19331	A0A5C6MC52	A0A0Q3RBA5	A0A3N5BAA3	A0A5C6MC52
19332	A0A5C6MC52	A0A0C2SCS8	A0A3N5BAA3	A0A5C6MC52
19333	A0A5C6MC52	A0A0A6VA35	A0A3N5BAA3	A0A5C6MC52
19334	A0A5C6MC52	A0A4R1ANK8	A0A3N5BAA3	A0A5C6MC52
19335	A0A5C6MC52	A0A7V7RJ66	A0A3N5BAA3	A0A5C6MC52
19336	A0A5C6MC52	UPI000289A1F1	A0A3N5BAA3	A0A5C6MC52
19337	A0A5C6MC52	UPI000C81778E	A0A3N5BAA3	A0A5C6MC52
19338	A0A5C6MC52	UPI00082A2784	A0A3N5BAA3	A0A5C6MC52
19339	A0A5C6MC52	UPI001F065A2C	A0A3N5BAA3	A0A5C6MC52
19340	A0A5C6MC52	UPI001C8D9C4D	A0A3N5BAA3	A0A5C6MC52
19341	A0A5C6MC52	UPI00058E299D	A0A3N5BAA3	A0A5C6MC52
19342	A0A5C6MC52	UPI001E5F6016	A0A3N5BAA3	A0A5C6MC52
19343	A0A5C6MC52	A0A371RW28	A0A3N5BAA3	A0A5C6MC52
19344	A0A5C6MC52	UPI0009885CD6	A0A3N5BAA3	A0A5C6MC52
19345	A0A5C6MC52	UPI001F39A246	A0A3N5BAA3	A0A5C6MC52
19346	A0A5C6MC52	UPI000716F421	A0A3N5BAA3	A0A5C6MC52
19347	A0A5C6MC52	UPI0008325937	A0A3N5BAA3	A0A5C6MC52
19348	A0A5C6MC52	UPI000C0BBE10	A0A3N5BAA3	A0A5C6MC52
19349	A0A5C6MC52	A0A6A0BEY2	A0A3N5BAA3	A0A5C6MC52
19350	A0A5C6MC52	UPI001E4F670B	A0A3N5BAA3	A0A5C6MC52
19351	A0A5C6MC52	A0A841RSW4	A0A3N5BAA3	A0A5C6MC52
19352	A0A5C6MC52	UPI001FD1719E	A0A3N5BAA3	A0A5C6MC52
19353	A0A5C6MC52	UPI001CF02006	A0A3N5BAA3	A0A5C6MC52
19354	A0A5C6MC52	UPI001ABE09CD	A0A3N5BAA3	A0A5C6MC52
19355	A0A5C6MC52	A0A0A5GFE7	A0A3N5BAA3	A0A5C6MC52
19356	A0A5C6MC52	UPI0021A797D8	A0A3N5BAA3	A0A5C6MC52
19357	A0A5C6MC52	A0A0A5GH42	A0A3N5BAA3	A0A5C6MC52
19358	A0A5C6MC52	A0A7C8KWU2	A0A3N5BAA3	A0A5C6MC52
19359	A0A5C6MC52	UPI00071DB1C1	A0A3N5BAA3	A0A5C6MC52
19360	A0A5C6MC52	UPI001E34B5CD	A0A3N5BAA3	A0A5C6MC52
19361	A0A5C6MC52	A0A6I5A043	A0A3N5BAA3	A0A5C6MC52
19362	A0A5C6MC52	UPI001FD28954	A0A3N5BAA3	A0A5C6MC52
19363	A0A5C6MC52	A0A1H9N8B0	A0A3N5BAA3	A0A5C6MC52
19364	A0A5C6MC52	A0A6B9YGM5	A0A3N5BAA3	A0A5C6MC52
19365	A0A5C6MC52	A0A317L3N5	A0A3N5BAA3	A0A5C6MC52
19366	A0A5C6MC52	UPI000690C847	A0A3N5BAA3	A0A5C6MC52
19367	A0A5C6MC52	UPI0013D09150	A0A3N5BAA3	A0A5C6MC52
19368	A0A5C6MC52	UPI00040708E8	A0A3N5BAA3	A0A5C6MC52
19369	A0A5C6MC52	UPI00166179C5	A0A3N5BAA3	A0A5C6MC52
19370	A0A5C6MC52	A0A1I4LGW1	A0A3N5BAA3	A0A5C6MC52
19371	A0A5C6MC52	A0A4R3MQQ7	A0A3N5BAA3	A0A5C6MC52
19372	A0A5C6MC52	A0A6N7R4L7	A0A3N5BAA3	A0A5C6MC52
19373	A0A5C6MC52	UPI00195EB5BF	A0A3N5BAA3	A0A5C6MC52
19374	A0A5C6MC52	A0A1M7QFW0	A0A3N5BAA3	A0A5C6MC52
19375	A0A5C6MC52	UPI000824047D	A0A3N5BAA3	A0A5C6MC52
19376	A0A5C6MC52	UPI00233FC2F9	A0A3N5BAA3	A0A5C6MC52
19377	A0A5C6MC52	UPI0016449710	A0A3N5BAA3	A0A5C6MC52
19378	A0A5C6MC52	UPI0003F7AD7A	A0A3N5BAA3	A0A5C6MC52
19379	A0A5C6MC52	A0A5Q2TH95	A0A3N5BAA3	A0A5C6MC52
19380	A0A5C6MC52	UPI001315A21E	A0A3N5BAA3	A0A5C6MC52
19381	A0A5C6MC52	UPI0015E79B1D	A0A3N5BAA3	A0A5C6MC52
19382	A0A5C6MC52	UPI0013D35011	A0A3N5BAA3	A0A5C6MC52
19383	A0A5C6MC52	A0A516KKX8	A0A3N5BAA3	A0A5C6MC52
19384	A0A5C6MC52	A0A6P1HH81	A0A3N5BAA3	A0A5C6MC52
19385	A0A5C6MC52	UPI001A956A99	A0A3N5BAA3	A0A5C6MC52
19386	A0A5C6MC52	UPI00069DB3FE	A0A3N5BAA3	A0A5C6MC52
19387	A0A5C6MC52	UPI001AE00F16	A0A3N5BAA3	A0A5C6MC52
