	unclustered	mmseqs_cluster	foldseek_cluster
21803	A0A3N5BAA3	A0A3N5BAA3	A0A3N5BAA3
21804	A0A660VFY6	A0A660VFY6	A0A3N5BAA3
21805	A0A7V5EA45	A0A660VFY6	A0A3N5BAA3
21806	A0A0S8IPN4	A0A660VFY6	A0A3N5BAA3
21807	A0A937R973	A0A660VFY6	A0A3N5BAA3
21808	A0A7V2XHF4	A0A660VFY6	A0A3N5BAA3
21809	A0A661NSM5	A0A661NSM5	A0A4P2Q9L3
21810	A0A6I1K0U2	A0A6I1K0U2	A0A3N5BAA3
21811	A0A522ALC9	A0A6I1K0U2	A0A3N5BAA3
21812	A0A7V4II54	A0A6I1K0U2	A0A3N5BAA3
21813	A0A7C4PQH3	A0A6I1K0U2	A0A3N5BAA3
21814	A0A6N6PR58	A0A6I1K0U2	A0A3N5BAA3
21815	A0A2V5Q0Z5	A0A6I1K0U2	A0A3N5BAA3
21816	A0A6N6PWN6	A0A6I1K0U2	A0A3N5BAA3
21817	A0A9D8F614	A0A6I1K0U2	A0A3N5BAA3
21818	A0A832NM11	A0A6I1K0U2	A0A3N5BAA3
21819	B9XBN2	A0A6I1K0U2	A0A3N5BAA3
21820	A0A2E5EPJ4	A0A6I1K0U2	A0A3N5BAA3
21821	A0A2V6FP06	A0A6I1K0U2	A0A3N5BAA3
21822	A0A7W1VU86	A0A6I1K0U2	A0A3N5BAA3
21823	A0A7Y4QQW1	A0A6I1K0U2	A0A3N5BAA3
21824	A0A932DAJ2	A0A6I1K0U2	A0A3N5BAA3
21825	A0A2V5U586	A0A6I1K0U2	A0A3N5BAA3
21826	A0A2A2QW32	A0A6I1K0U2	A0A3N5BAA3
21827	A0A2A2RZP9	A0A6I1K0U2	A0A3N5BAA3
21828	A0A7C3RQJ9	A0A6I1K0U2	A0A3N5BAA3
21829	A0A9D6N3F9	A0A6I1K0U2	A0A3N5BAA3
21830	A0A2V5W3N0	A0A6I1K0U2	A0A3N5BAA3
21831	A0A7C4LTN1	A0A6I1K0U2	A0A3N5BAA3
21832	A0A938GG66	A0A6I1K0U2	A0A3N5BAA3
21833	A0A2V5WYN6	A0A6I1K0U2	A0A3N5BAA3
21834	A0A4P5YR23	A0A6I1K0U2	A0A3N5BAA3
21835	A0A925SCV4	A0A6I1K0U2	A0A3N5BAA3
21836	A0A934KXG3	A0A6I1K0U2	A0A3N5BAA3
21837	A0A538P403	A0A6I1K0U2	A0A3N5BAA3
21838	A0A933UIV3	A0A6I1K0U2	A0A3N5BAA3
21839	A0A964R0Q4	A0A6I1K0U2	A0A3N5BAA3
21840	A0A1V6GJY2	A0A6I1K0U2	A0A3N5BAA3
21841	A0A964R5W2	A0A6I1K0U2	A0A3N5BAA3
21842	A0A832HVI8	A0A6I1K0U2	A0A3N5BAA3
21843	A0A2V2SDS3	A0A6I1K0U2	A0A3N5BAA3
21844	A0A2D9A575	A0A6I1K0U2	A0A3N5BAA3
21845	A0A358KJT4	A0A6I1K0U2	A0A3N5BAA3
21846	A0A2D9N0P6	A0A6I1K0U2	A0A3N5BAA3
21847	A0A9E1ZH11	A0A6I1K0U2	A0A3N5BAA3
21848	A0A2E6T3W8	A0A6I1K0U2	A0A3N5BAA3
21849	A0A2E2ZZZ4	A0A6I1K0U2	A0A3N5BAA3
21850	A0A1Z8WDM3	A0A6I1K0U2	A0A3N5BAA3
21851	A0A3C0DVY7	A0A6I1K0U2	A0A3N5BAA3
21852	A0A357TFW8	A0A6I1K0U2	A0A3N5BAA3
21853	A0A2D8UUD4	A0A6I1K0U2	A0A3N5BAA3
21854	A0A350F0G9	A0A6I1K0U2	A0A3N5BAA3
21855	A0A944YEE4	A0A6I1K0U2	A0A3N5BAA3
21856	A0A353DUB8	A0A6I1K0U2	A0A3N5BAA3
21857	A0A2D6ZHE3	A0A6I1K0U2	A0A3N5BAA3
21858	A0A2E1IDV6	A0A6I1K0U2	A0A3N5BAA3
21859	A0A945Z5R3	A0A6I1K0U2	A0A3N5BAA3
21860	A0A350HZ96	A0A6I1K0U2	A0A3N5BAA3
21861	A0A2D5MN57	A0A6I1K0U2	A0A3N5BAA3
21862	A0A945DT67	A0A6I1K0U2	A0A3N5BAA3
21863	A0A2E7SEC4	A0A6I1K0U2	A0A3N5BAA3
21864	A0A520Q9F9	A0A6I1K0U2	A0A3N5BAA3
21865	A0A2E2RC88	A0A6I1K0U2	A0A3N5BAA3
21866	A0A2E7SQ36	A0A6I1K0U2	A0A3N5BAA3
21867	A0A946IGZ1	A0A6I1K0U2	A0A3N5BAA3
21868	A0A9E3Q0K7	A0A6I1K0U2	A0A3N5BAA3
21869	A0A3C1VFQ4	A0A6I1K0U2	A0A3N5BAA3
21870	A0A2V5MF50	A0A6I1K0U2	A0A3N5BAA3
21871	A0A6N6PFV1	A0A6I1K0U2	A0A3N5BAA3
21872	A0A2N9NQF4	A0A6I1K0U2	A0A3N5BAA3
21873	A0A7V3WLQ4	A0A6I1K0U2	A0A3N5BAA3
21874	A0A3C1HA79	A0A6I1K0U2	A0A3N5BAA3
21875	A0A849Y5Q8	A0A6I1K0U2	A0A3N5BAA3
21876	A0A9D8MVN2	A0A6I1K0U2	A0A3N5BAA3
21877	A0A7V3VBH2	A0A6I1K0U2	A0A3N5BAA3
21878	A0A3B8PXB3	A0A6I1K0U2	A0A3N5BAA3
21879	A0A7C3IC26	A0A6I1K0U2	A0A3N5BAA3
21880	A0A6M1RGN0	A0A6I1K0U2	A0A3N5BAA3
21881	A0A6S4QGN7	A0A6S4QGN7	A0A3N5BAA3
21882	A0A7C0WTY6	A0A7C0WTY6	A0A3D4AXD9
21883	A0A1I4QRW4	A0A7C0WTY6	A0A3D4AXD9
21884	A0A3N1UQ24	A0A7C0WTY6	A0A3D4AXD9
21885	A0A3D0H473	A0A7C0WTY6	A0A3D4AXD9
21886	A0A1W1XAI0	A0A7C0WTY6	A0A3D4AXD9
21887	A0A831ZZN3	A0A7C0WTY6	A0A3D4AXD9
21888	A0A1M5FM14	A0A7C0WTY6	A0A3D4AXD9
21889	V9R837	V9R837	V9R837
21890	I6ZF10	V9R837	V9R837
21891	A0A0S8KCJ2	A0A0S8KCJ2	A0A1T5EPH1
21892	A0A0S8IQP2	A0A0S8KCJ2	A0A1T5EPH1
21893	A0A0S8J6Z7	A0A0S8KCJ2	A0A1T5EPH1
21894	A0A855X254	A0A0S8KCJ2	A0A1T5EPH1
21895	A0A831KIR5	A0A0S8KCJ2	A0A1T5EPH1
21896	A0A1F4XL73	A0A0S8KCJ2	A0A1T5EPH1
21897	A0A3M1D5N7	A0A0S8KCJ2	A0A1T5EPH1
21898	A0A660PMV6	A0A0S8KCJ2	A0A1T5EPH1
21899	A0A6H9LQ40	A0A0S8KCJ2	A0A1T5EPH1
21900	A0A9E2H9W0	A0A0S8KCJ2	A0A1T5EPH1
21901	A0A7V1ZVZ0	A0A0S8KCJ2	A0A1T5EPH1
21902	A0A9D7EE48	A0A0S8KCJ2	A0A1T5EPH1
21903	A0A0S8J263	A0A0S8KCJ2	A0A1T5EPH1
21904	A0A524QRJ3	A0A0S8KCJ2	A0A1T5EPH1
21905	A0A6I7LXT3	A0A0S8KCJ2	A0A1T5EPH1
21906	A0A2N1P8T1	A0A0S8KCJ2	A0A1T5EPH1
21907	A0A7X9IEF4	A0A0S8KCJ2	A0A1T5EPH1
21908	A0A496PS84	A0A0S8KCJ2	A0A1T5EPH1
21909	A0A660Q7F4	A0A0S8KCJ2	A0A1T5EPH1
21910	A0A3M2GC87	A0A0S8KCJ2	A0A1T5EPH1
21911	A0A2E3YJ45	A0A0S8KCJ2	A0A1T5EPH1
21912	A0A945JQI4	A0A0S8KCJ2	A0A1T5EPH1
21913	A0A2E9MHJ4	A0A0S8KCJ2	A0A1T5EPH1
21914	A0A944S2V1	A0A0S8KCJ2	A0A1T5EPH1
21915	A0A2E8HAG6	A0A0S8KCJ2	A0A1T5EPH1
21916	A0A2E8HKL0	A0A0S8KCJ2	A0A1T5EPH1
21917	A0A836QKA0	A0A0S8KCJ2	A0A1T5EPH1
21918	A0A836UAR9	A0A0S8KCJ2	A0A1T5EPH1
21919	A0A3D2ZB10	A0A0S8KCJ2	A0A1T5EPH1
21920	A0A964QJ17	A0A0S8KCJ2	A0A1T5EPH1
21921	A0A6B1CIX5	A0A0S8KCJ2	A0A1T5EPH1
21922	A0A945MSF0	A0A0S8KCJ2	A0A1T5EPH1
21923	A0A6B0X9K8	A0A0S8KCJ2	A0A1T5EPH1
21924	A0A2E7JTC6	A0A0S8KCJ2	A0A1T5EPH1
21925	A0A7X3ZFE8	A0A0S8KCJ2	A0A1T5EPH1
21926	A0A2D8UAZ8	A0A0S8KCJ2	A0A1T5EPH1
21927	A0A0S8JI96	A0A0S8KCJ2	A0A1T5EPH1
21928	A0A0S8GFY5	A0A0S8KCJ2	A0A1T5EPH1
21929	A0A0S7YHQ3	A0A0S8KCJ2	A0A1T5EPH1
21930	A0A7V0Z3P3	A0A0S8KCJ2	A0A1T5EPH1
21931	A0A7V3RI47	A0A0S8KCJ2	A0A1T5EPH1
21932	A0A7C4X9M8	A0A0S8KCJ2	A0A1T5EPH1
21933	A0A7C6EI38	A0A0S8KCJ2	A0A1T5EPH1
21934	A0A9C9EL29	A0A0S8KCJ2	A0A1T5EPH1
21935	A0A523VYP9	A0A0S8KCJ2	A0A1T5EPH1
21936	A0A1V4QEU9	A0A0S8KCJ2	A0A1T5EPH1
21937	A0A0S8FTD0	A0A0S8KCJ2	A0A1T5EPH1
21938	A0A1F4U9S7	A0A0S8KCJ2	A0A1T5EPH1
21939	A0A836W385	A0A0S8KCJ2	A0A1T5EPH1
21940	A0A660SGP7	A0A0S8KCJ2	A0A1T5EPH1
21941	A0A2M7WLQ2	A0A0S8KCJ2	A0A1T5EPH1
21942	A0A0S7WKR1	A0A0S8KCJ2	A0A1T5EPH1
21943	A0A967KA82	A0A0S8KCJ2	A0A1T5EPH1
21944	A0A523WMZ8	A0A0S8KCJ2	A0A1T5EPH1
21945	A0A352JUK0	A0A0S8KCJ2	A0A1T5EPH1
21946	A0A1F4YM54	A0A0S8KCJ2	A0A1T5EPH1
21947	A0A1W9S6B8	A0A0S8KCJ2	A0A1T5EPH1
21948	A0A7X8A4W0	A0A0S8KCJ2	A0A1T5EPH1
21949	A0A660PI24	A0A0S8KCJ2	A0A1T5EPH1
21950	A0A7C5CHG0	A0A0S8KCJ2	A0A1T5EPH1
21951	A0A7C3ZXS3	A0A0S8KCJ2	A0A1T5EPH1
21952	UPI0006EC8F18	A0A0S8KCJ2	A0A1T5EPH1
21953	A0A4P5TJN9	A0A0S8KCJ2	A0A1T5EPH1
21954	A0A924D9Y6	A0A0S8KCJ2	A0A1T5EPH1
21955	S0EV81	A0A0S8KCJ2	A0A1T5EPH1
21956	A0A847JXW1	A0A0S8KCJ2	A0A1T5EPH1
21957	A0A402D287	A0A0S8KCJ2	A0A1T5EPH1
21958	A0A7C3MXA0	A0A0S8KCJ2	A0A1T5EPH1
21959	A0A7C4Z0B4	A0A0S8KCJ2	A0A1T5EPH1
21960	A0A932X077	A0A0S8KCJ2	A0A1T5EPH1
21961	A0A9E3F5U1	A0A0S8KCJ2	A0A1T5EPH1
21962	A0A7X9J3J1	A0A0S8KCJ2	A0A1T5EPH1
21963	A0A7V1RGY9	A0A0S8KCJ2	A0A1T5EPH1
21964	A0A850AVY3	A0A0S8KCJ2	A0A1T5EPH1
21965	A0A7C5BKM9	A0A0S8KCJ2	A0A1T5EPH1
21966	A0A7C3ICK4	A0A0S8KCJ2	A0A1T5EPH1
21967	A0A970MUE7	A0A0S8KCJ2	A0A1T5EPH1
21968	A0A970N057	A0A0S8KCJ2	A0A1T5EPH1
21969	A0A7V4XAH5	A0A0S8KCJ2	A0A1T5EPH1
21970	A0A1V5ZN49	A0A1V5ZN49	A0A3N5BAA3
21971	A0A7V2JJW4	A0A1V5ZN49	A0A3N5BAA3
21972	A0A972Q9A4	A0A1V5ZN49	A0A3N5BAA3
21973	A0A972HMC5	A0A1V5ZN49	A0A3N5BAA3
21974	A0A0S8I3K4	A0A1V5ZN49	A0A3N5BAA3
21975	A0A9D0BXA0	A0A1V5ZN49	A0A3N5BAA3
21976	A0A958DS72	A0A1V5ZN49	A0A3N5BAA3
21977	A0A958F4A5	A0A1V5ZN49	A0A3N5BAA3
21978	A0A850A9B1	A0A1V5ZN49	A0A3N5BAA3
21979	A0A3M1NNI1	A0A1V5ZN49	A0A3N5BAA3
21980	A0A3N9NQT3	A0A1V5ZN49	A0A3N5BAA3
21981	A0A7C2TVP9	A0A1V5ZN49	A0A3N5BAA3
21982	A0A7Y5FHL9	A0A1V5ZN49	A0A3N5BAA3
21983	A0A2H6EYI8	A0A1V5ZN49	A0A3N5BAA3
21984	A0A3A0DCN3	A0A1V5ZN49	A0A3N5BAA3
21985	A0A7V1F9X4	A0A1V5ZN49	A0A3N5BAA3
21986	A0A956N0W2	A0A1V5ZN49	A0A3N5BAA3
21987	A0A2D6EA09	A0A1V5ZN49	A0A3N5BAA3
21988	A0A7Y2CK80	A0A1V5ZN49	A0A3N5BAA3
21989	A0A849ME36	A0A1V5ZN49	A0A3N5BAA3
21990	A0A7V5LJI1	A0A1V5ZN49	A0A3N5BAA3
21991	A0A7V5VEX6	A0A1V5ZN49	A0A3N5BAA3
21992	A0A958EWD8	A0A1V5ZN49	A0A3N5BAA3
21993	A0A7V4UDJ6	A0A1V5ZN49	A0A3N5BAA3
21994	A0A3N9MVE0	A0A1V5ZN49	A0A3N5BAA3
21995	A0A3M2FLD7	A0A1V5ZN49	A0A3N5BAA3
21996	H1XP03	A0A1V5ZN49	A0A3N5BAA3
21997	A0A7C0WIW2	A0A1V5ZN49	A0A3N5BAA3
21998	A0A7X8MDH6	A0A1V5ZN49	A0A3N5BAA3
21999	A0A958EFW1	A0A1V5ZN49	A0A3N5BAA3
22000	A0A1F4R1P8	A0A1V5ZN49	A0A3N5BAA3
22001	A0A7V7X1P6	A0A1V5ZN49	A0A3N5BAA3
22002	A0A7Y5GAA8	A0A1V5ZN49	A0A3N5BAA3
22003	A0A7Y5H5S8	A0A1V5ZN49	A0A3N5BAA3
22004	A0A7C6EST8	A0A1V5ZN49	A0A3N5BAA3
22005	A0A9D8AKG7	A0A1V5ZN49	A0A3N5BAA3
22006	A0A7C1GZT1	A0A1V5ZN49	A0A3N5BAA3
22007	A0A2G6BMA1	A0A1V5ZN49	A0A3N5BAA3
22008	A0A951V3P7	A0A1V5ZN49	A0A3N5BAA3
22009	A0A660XS24	A0A1V5ZN49	A0A3N5BAA3
22010	A0A3N9NQE1	A0A1V5ZN49	A0A3N5BAA3
22011	A0A1V5LGU5	A0A1V5ZN49	A0A3N5BAA3
22012	A0A523HPK9	A0A1V5ZN49	A0A3N5BAA3
22013	A0A3N5KET3	A0A1V5ZN49	A0A3N5BAA3
22014	A0A3N9NZA8	A0A1V5ZN49	A0A3N5BAA3
22015	A0A524L9E3	A0A1V5ZN49	A0A3N5BAA3
22016	A0A7C1EJU7	A0A1V5ZN49	A0A3N5BAA3
22017	A0A7V0T8M7	A0A1V5ZN49	A0A3N5BAA3
22018	A0A117LK24	A0A1V5ZN49	A0A3N5BAA3
22019	A0A7V4DD10	A0A1V5ZN49	A0A3N5BAA3
22020	A0A496TKW5	A0A1V5ZN49	A0A3N5BAA3
22021	A0A7C5ZC70	A0A1V5ZN49	A0A3N5BAA3
22022	A0A523IDA6	A0A1V5ZN49	A0A3N5BAA3
22023	A0A523IPM1	A0A1V5ZN49	A0A3N5BAA3
22024	A0A3N9NX53	A0A1V5ZN49	A0A3N5BAA3
22025	A0A7C1DHG5	A0A1V5ZN49	A0A3N5BAA3
22026	A0A956RSV5	A0A1V5ZN49	A0A3N5BAA3
22027	A0A6H9KWP3	A0A1V5ZN49	A0A3N5BAA3
22028	A0A956MRC2	A0A1V5ZN49	A0A3N5BAA3
22029	A0A7X6NRZ7	A0A1V5ZN49	A0A3N5BAA3
22030	A0A2E8KXC7	A0A1V5ZN49	A0A3N5BAA3
22031	A0A800BK95	A0A1V5ZN49	A0A3N5BAA3
22032	A0A2E3AI71	A0A1V5ZN49	A0A3N5BAA3
22033	A0A7C7G0R1	A0A1V5ZN49	A0A3N5BAA3
22034	A0A7Z9W7H8	A0A1V5ZN49	A0A3N5BAA3
22035	A0A2H0XUS8	A0A1V5ZN49	A0A3N5BAA3
22036	A0A660Y380	A0A1V5ZN49	A0A3N5BAA3
22037	A0A947KI67	A0A1V5ZN49	A0A3N5BAA3
22038	A0A2D5ZKQ2	A0A1V5ZN49	A0A3N5BAA3
22039	A0A950QU64	A0A950QU64	
22040	A0A202DQN5	A0A950QU64	
22041	A0A956C8D7	A0A956C8D7	
22042	A0A959JHE6	A0A959JHE6	
22043	A0A959Q2T2	A0A959JHE6	
22044	A0A965TWR5	A0A965TWR5	
22045	A0A3C1LPN8	A0A965TWR5	
22046	A0A7X8ZLY0	A0A965TWR5	
22047	A0A972AUL1	A0A965TWR5	
22048	UPI001E3FC1DC	A0A965TWR5	
22049	A0A375AIB8	A0A965TWR5	
22050	A0A3B9RN95	A0A965TWR5	
22051	A0A971G7J4	A0A965TWR5	
22052	A0A832KJS3	A0A965TWR5	
22053	A0A7X8WEE1	A0A965TWR5	
22054	A0A7X8EFD4	A0A965TWR5	
22055	A0A7X8XFQ5	A0A965TWR5	
22056	A0A3D4ZJR9	A0A965TWR5	
22057	G8QU15	A0A965TWR5	
22058	A0A847N142	A0A965TWR5	
22059	A0A3C1ZPX9	A0A965TWR5	
22060	A0A9E5KTB5	A0A965TWR5	
22061	A0A7X6QK57	A0A965TWR5	
22062	A0A1V5RQW3	A0A965TWR5	
22063	A0A965YDE6	A0A965TWR5	
22064	A0A9D5XMY5	A0A965TWR5	
22065	F0RSJ8	A0A965TWR5	
22066	F4GI61	A0A965TWR5	
22067	UPI001F006123	A0A965TWR5	
22068	A0A7X7EEM1	A0A965TWR5	
22069	E1R609	A0A965TWR5	
22070	A0A1Y1RV76	A0A965TWR5	
22071	A0A3C0SXG1	A0A965TWR5	
22072	A0A660TI41	A0A965TWR5	
22073	A0A524IRI2	A0A965TWR5	
22074	UPI0003795393	A0A965TWR5	
22075	A0A9C8FUJ0	A0A965TWR5	
22076	A0A496QTG4	A0A965TWR5	
22077	A0A496RDB5	A0A965TWR5	
22078	A0A2N1RJA6	A0A965TWR5	
22079	A0A971H8V2	A0A965TWR5	
22080	A0A7X6Q8M7	A0A965TWR5	
22081	A0A2N1SJ28	A0A965TWR5	
22082	A0A970RKH0	A0A965TWR5	
22083	A0A3D1WXL6	A0A965TWR5	
22084	A0A7C6NJU7	A0A965TWR5	
22085	A0A9D9E0N4	A0A965TWR5	
22086	A0A9D9IA43	A0A965TWR5	
22087	A0A9D9EB98	A0A965TWR5	
22088	A0A9D1TMS0	A0A965TWR5	
22089	A0A7X2PBB7	A0A965TWR5	
22090	A0A973F2M6	A0A973F2M6	
22091	A0A2H0T8P0	A0A973F2M6	
22092	A0A9D5M6I1	A0A9D5M6I1	
22093	A0A316PA48	A0A9D5M6I1	
22094	A0A9D1PR66	A0A9D5M6I1	
22095	A0A2K9NZL3	A0A9D5M6I1	
22096	A0A9E1IFR1	A0A9E1IFR1	
22097	A0A955U5R0	A0A9E1IFR1	
22098	A0A956BMX5	A0A9E1IFR1	
22099	A0A9D1AWF5	A0A9E1IFR1	
22100	A0A2E2NN80	A0A9E1IFR1	
22101	A0A9E4C588	A0A9E4C588	
22102	A0A9E4BF52	A0A9E4C588	
22103	A0A7V2ZH08	A0A7V2ZH08	A0A3N5BAA3
22104	A0A7V4KHF5	A0A7V2ZH08	A0A3N5BAA3
22105	A0A7V6A5J6	A0A7V6A5J6	A0A3N5BAA3
22106	A0A7V4G848	A0A7V6A5J6	A0A3N5BAA3
22107	A0A7C5ETG5	A0A7V6A5J6	A0A3N5BAA3
22108	A0A7C3Z985	A0A7V6A5J6	A0A3N5BAA3
22109	A0A938U7L3	A0A7V6A5J6	A0A3N5BAA3
22110	A0A1V4QM04	A0A7V6A5J6	A0A3N5BAA3
22111	A0A1F9BLH5	A0A7V6A5J6	A0A3N5BAA3
22112	A0A1F9BLL0	A0A7V6A5J6	A0A3N5BAA3
22113	A0A938QJK4	A0A7V6A5J6	A0A3N5BAA3
22114	F2NCP9	A0A7V6A5J6	A0A3N5BAA3
22115	A0A9D6YKY5	A0A7V6A5J6	A0A3N5BAA3
22116	A0A2M6ZJD2	A0A7V6A5J6	A0A3N5BAA3
22117	A0A3A5B3F5	A0A7V6A5J6	A0A3N5BAA3
22118	A0A9E2UWT8	A0A7V6A5J6	A0A3N5BAA3
22119	A0A351B3V7	A0A7V6A5J6	A0A3N5BAA3
22120	A0A1F9PE15	A0A7V6A5J6	A0A3N5BAA3
22121	A0A7C3WS78	A0A7V6A5J6	A0A3N5BAA3
22122	A0A847DEB9	A0A847DEB9	A0A3D4AXD9
22123	A0A7X6PUN0	A0A847DEB9	A0A3D4AXD9
22124	A0A8J6TGK5	A0A8J6TGK5	
22125	A0A8J6NV87	A0A8J6TGK5	
22126	A0A948ULF8	A0A8J6TGK5	
22127	A0A351CII5	A0A8J6TGK5	
22128	A0A9E2LMK2	A0A8J6TGK5	
22129	A0A924E0Z9	A0A924E0Z9	
22130	A0A940JCZ6	A0A924E0Z9	
22131	A0A940Q6Y9	A0A940Q6Y9	
22132	A0A1F7RY89	A0A1F7RY89	A0A3N5BAA3
22133	A0A1G1JSD1	A0A1G1JSD1	A0A2V6PPT1
22134	A0A1G2ZXD1	A0A1G2ZXD1	A0A3N5BAA3
22135	A0A1V4MF44	A0A1V4MF44	A0A3D4AXD9
22136	A0A7C2WTY1	A0A1V4MF44	A0A3D4AXD9
22137	A0A2E5LVJ9	A0A2E5LVJ9	A0A3N5BAA3
22138	A0A2E5ARZ5	A0A2E5LVJ9	A0A3N5BAA3
22139	A0A2E8THB5	A0A2E8THB5	
22140	A0A920HUD2	A0A2E8THB5	
22141	A0A945PII6	A0A2E8THB5	
22142	A0A2D8JMS2	A0A2E8THB5	
22143	A0A2E5CTH4	A0A2E8THB5	
22144	A0A2E9QJM9	A0A2E8THB5	
22145	A0A0R2RSP2	A0A2E8THB5	
22146	A0A2E1CJT9	A0A2E8THB5	
22147	A0A0R2SD07	A0A2E8THB5	
22148	A0A2E1ZFD3	A0A2E8THB5	
22149	A0A945X8S7	A0A2E8THB5	
22150	A0A836UFJ3	A0A2E8THB5	
22151	A0A2E5LEG4	A0A2E8THB5	
22152	A0A946I663	A0A2E8THB5	
22153	A0A946KN40	A0A2E8THB5	
22154	A0A2E7VQI1	A0A2E8THB5	
22155	UPI00243667C0	UPI00243667C0	
22156	UPI0021F89789	UPI0021F89789	
22157	A0A0U3FES7	A0A0U3FES7	A0A0D0SI82
22158	UPI00189C4C77	A0A0U3FES7	A0A0D0SI82
22159	A0A1H0TIK0	A0A0U3FES7	A0A0D0SI82
22160	A0A942VSK6	A0A0U3FES7	A0A0D0SI82
22161	UPI0010633C16	A0A0U3FES7	A0A0D0SI82
22162	A0A317RYR6	A0A0U3FES7	A0A0D0SI82
22163	A0A4P9CB58	A0A0U3FES7	A0A0D0SI82
22164	UPI001FABED8A	A0A0U3FES7	A0A0D0SI82
22165	A0A6L5GS65	A0A0U3FES7	A0A0D0SI82
22166	A0A2N2BNH6	A0A0U3FES7	A0A0D0SI82
22167	UPI001FAD87EC	A0A0U3FES7	A0A0D0SI82
22168	A0A2Z4I7D3	A0A0U3FES7	A0A0D0SI82
22169	UPI0003F55E45	A0A0U3FES7	A0A0D0SI82
22170	E6ME80	A0A0U3FES7	A0A0D0SI82
22171	A0A7X2NEE8	A0A0U3FES7	A0A0D0SI82
22172	H6LGQ7	A0A0U3FES7	A0A0D0SI82
22173	A0A5D0WNX5	A0A0U3FES7	A0A0D0SI82
22174	A0A0L6U2W9	A0A0U3FES7	A0A0D0SI82
22175	A0A351HU16	A0A0U3FES7	A0A0D0SI82
22176	UPI0011E06702	A0A0U3FES7	A0A0D0SI82
22177	A0A923KWS0	A0A0U3FES7	A0A0D0SI82
22178	UPI00164A5580	A0A0U3FES7	A0A0D0SI82
22179	A0A1F2PM97	A0A0U3FES7	A0A0D0SI82
22180	UPI0023F0EAB7	A0A0U3FES7	A0A0D0SI82
22181	A0A1H3FCN7	A0A0U3FES7	A0A0D0SI82
22182	A0A1H3YYN4	A0A0U3FES7	A0A0D0SI82
22183	A0A970T5N1	A0A0U3FES7	A0A0D0SI82
22184	A0A1F9C699	A0A1F9C699	A0A3N5BAA3
22185	A0A257UHV8	A0A1F9C699	A0A3N5BAA3
22186	A0A941AEC0	A0A1F9C699	A0A3N5BAA3
22187	A0A353SUP0	A0A1F9C699	A0A3N5BAA3
22188	A0A9D6ZN97	A0A1F9C699	A0A3N5BAA3
22189	A0A2M8AX67	A0A1F9C699	A0A3N5BAA3
22190	A0A363TKI6	A0A1F9C699	A0A3N5BAA3
22191	A0A7Y2PA49	A0A1F9C699	A0A3N5BAA3
22192	A0A359C7N0	A0A1F9C699	A0A3N5BAA3
22193	A0A0T6A9C7	A0A1F9C699	A0A3N5BAA3
22194	A0A3A4PA24	A0A1F9C699	A0A3N5BAA3
22195	A0A1F8YIT1	A0A1F9C699	A0A3N5BAA3
22196	A0A7Y2JCW9	A0A1F9C699	A0A3N5BAA3
22197	A0A941ADU7	A0A1F9C699	A0A3N5BAA3
22198	A0A940W947	A0A1F9C699	A0A3N5BAA3
22199	A0A257SU50	A0A1F9C699	A0A3N5BAA3
22200	UPI00214BC1A7	UPI00214BC1A7	
22201	A0A3E3E163	UPI00214BC1A7	
22202	UPI001485344F	UPI00214BC1A7	
22203	B1CC39	UPI00214BC1A7	
22204	A0A0Q1FZW5	A0A0Q1FZW5	A0A1T5EPH1
22205	A0A928HFZ8	A0A928HFZ8	
22206	A0A945LNC3	A0A945LNC3	
22207	A0A946S486	A0A945LNC3	
22208	A0A945U628	A0A945LNC3	
22209	A0A2E2EJB3	A0A945LNC3	
22210	A0A2E0D957	A0A945LNC3	
22211	A0A2D9GFG4	A0A945LNC3	
22212	A0A946NW76	A0A945LNC3	
22213	A0A947RZF1	A0A947RZF1	
22214	A0A947WR15	A0A947RZF1	
22215	A0A950C2M5	A0A950C2M5	
22216	A0A949ZKS2	A0A950C2M5	
22217	A0A9D5JC62	A0A950C2M5	
22218	A0A2W5XK43	A0A950C2M5	
22219	A0A9D5GPV0	A0A950C2M5	
22220	A0A954XWH5	A0A954XWH5	
22221	A0A957F0B4	A0A957F0B4	
22222	A0A958B6S6	A0A958B6S6	
22223	A0A957ZXH0	A0A958B6S6	
22224	A0A957WR96	A0A958B6S6	
22225	A0A957XJS9	A0A958B6S6	
22226	A0A960TJQ8	A0A960TJQ8	
22227	A0A9D2GB27	A0A9D2GB27	
22228	A0A9E2BK39	A0A9E2BK39	
22229	A0A9E3VS20	A0A9E3VS20	
22230	A6DNR6	A6DNR6	A0A3N5BAA3
22231	UPI00236737CC	A6DNR6	A0A3N5BAA3
22232	UPI002363B7DD	A6DNR6	A0A3N5BAA3
22233	UPI001CD2574D	UPI001CD2574D	
22234	UPI001E4548AD	UPI001E4548AD	
22235	UPI00226E774B	UPI00226E774B	
22236	UPI00226DFC1F	UPI00226E774B	
22237	UPI0023306202	UPI00226E774B	
22238	UPI001CCB013D	UPI00226E774B	
22239	A0A9E9HG10	UPI00226E774B	
22240	UPI002271E6C5	UPI00226E774B	
22241	UPI00232B6169	UPI00226E774B	
22242	A0A956FXV1	UPI00226E774B	
22243	A0A831ZCA3	UPI00226E774B	
22244	A0A1I1W598	UPI00226E774B	
22245	A0A956R967	UPI00226E774B	
22246	A0A935ZPU8	UPI00226E774B	
22247	UPI00224F34A8	UPI00226E774B	
