	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
10307	A0A2U1C4U9	A0A1X7I8G9	A0A1H2PS24	A0A2U1C4U9
10308	A0A2U1C4U9	A0A2S4MGF5	A0A1H2PS24	A0A2U1C4U9
10309	A0A2U1C4U9	A0A3D9MHK6	A0A1H2PS24	A0A2U1C4U9
10310	A0A2U1C4U9	A0A4V3BRM4	A0A1H2PS24	A0A2U1C4U9
10311	A0A2U1C4U9	A0A7Z7IA09	A0A1H2PS24	A0A2U1C4U9
10312	A0A2U1C4U9	A0A2P5KBC8	A0A1H2PS24	A0A2U1C4U9
10313	A0A2U1C4U9	A0A4R8K3R3	A0A1H2PS24	A0A2U1C4U9
10314	A0A2U1C4U9	A0A2T1B735	A0A1H2PS24	A0A2U1C4U9
10315	A0A2U1C4U9	Q13WX9	A0A1H2PS24	A0A2U1C4U9
10316	A0A2U1C4U9	A0A1H4AKQ4	A0A1H2PS24	A0A2U1C4U9
10317	A0A2U1C4U9	A0A1N6G292	A0A1H2PS24	A0A2U1C4U9
10318	A0A2U1C4U9	A0A318IRB5	A0A1H2PS24	A0A2U1C4U9
10319	A0A2U1C4U9	A0A4R1MP06	A0A1H2PS24	A0A2U1C4U9
10320	A0A2U1C4U9	A0A226WNY8	A0A1H2PS24	A0A2U1C4U9
10321	A0A2U1C4U9	A0A1H0ZWT1	A0A1H2PS24	A0A2U1C4U9
10322	A0A2U1C4U9	A0A2T0KTT7	A0A1H2PS24	A0A2U1C4U9
10323	A0A2U1C4U9	A0A4R6MTI3	A0A1H2PS24	A0A2U1C4U9
10324	A0A2U1C4U9	A0A0K8P773	A0A1H2PS24	A0A2U1C4U9
10325	A0A2U1C4U9	A0A1I6J617	A0A1H2PS24	A0A2U1C4U9
10326	A0A2U1C4U9	A0A4R3V4C2	A0A1H2PS24	A0A2U1C4U9
10327	A0A2U1C4U9	A0A4V3CT68	A0A1H2PS24	A0A2U1C4U9
10328	A0A2U1C4U9	F1W1W5	A0A1H2PS24	A0A2U1C4U9
10329	A0A2U1C4U9	A4G3C0	A0A1H2PS24	A0A2U1C4U9
10330	A0A2U1C4U9	G0AA10	A0A1H2PS24	A0A2U1C4U9
10331	A0A2U1C4U9	A0A0A1F852	A0A1H2PS24	A0A2U1C4U9
10332	A0A2U1C4U9	A0A2U1CHV8	A0A1H2PS24	A0A2U1C4U9
10333	A0A2U1C4U9	A0A366HF31	A0A1H2PS24	A0A2U1C4U9
10334	A0A2U1C4U9	A0A4Q7NB94	A0A1H2PS24	A0A2U1C4U9
10335	A0A2V4UCF8	A0A2V4UCF8	A0A1H2PS24	A0A2V4UCF8
10336	A0A2V4UCF8	A0A2W7NGC3	A0A1H2PS24	A0A2V4UCF8
10337	A0A2V4UCF8	A4JP46	A0A1H2PS24	A0A2V4UCF8
10338	A0A2V4UCF8	Q397H2	A0A1H2PS24	A0A2V4UCF8
10339	A0A2V4UCF8	A0A2A9M2J3	A0A1H2PS24	A0A2V4UCF8
10340	A0A2V4UCF8	U2FF10	A0A1H2PS24	A0A2V4UCF8
10341	A0A2V4UCF8	A0A0H2XWS9	A0A1H2PS24	A0A2V4UCF8
10342	A0A2V4UCF8	Q0B8H1	A0A1H2PS24	A0A2V4UCF8
10343	A0A2V4UCF8	A0A132D6I4	A0A1H2PS24	A0A2V4UCF8
10344	A0A2V4UCF8	A0A2Z6TF02	A0A1H2PS24	A0A2V4UCF8
10345	A0A2V4UCF8	A0A318JBG4	A0A1H2PS24	A0A2V4UCF8
10346	A0A2V4UCF8	A0A560V1D7	A0A1H2PS24	A0A2V4UCF8
10347	A0A2V4UCF8	Q3JUR8	A0A1H2PS24	A0A2V4UCF8
10348	A0A2V4UCF8	A0A1M6Z2A0	A0A1H2PS24	A0A2V4UCF8
10349	A0A2V4UCF8	A0A2T0KUG4	A0A1H2PS24	A0A2V4UCF8
10350	A0A2V4UCF8	A0A495TPP8	A0A1H2PS24	A0A2V4UCF8
10351	A0A2V4UCF8	A0A2T0QKP6	A0A1H2PS24	A0A2V4UCF8
10352	A0A2V4UCF8	A0A3E0C6X4	A0A1H2PS24	A0A2V4UCF8
10353	A0A2V4UCF8	A0A1H1H381	A0A1H2PS24	A0A2V4UCF8
10354	A0A2V4UCF8	A0A4R8JX70	A0A1H2PS24	A0A2V4UCF8
10355	A0A2V4UCF8	A0A4R1M2B1	A0A1H2PS24	A0A2V4UCF8
10356	A0A2V4UCF8	A0A3D9MY19	A0A1H2PS24	A0A2V4UCF8
10357	A0A2V4UCF8	A0A495G3B0	A0A1H2PS24	A0A2V4UCF8
10358	A0A2W1JFB8	A0A2W1JFB8	A0A259UPC1	A0A2W1JFB8
10359	A0A2Z4UH14	A0A2Z4UH14	A0A7W7M238	A0A2Z4UH14
10360	A0A347ZUQ8	A0A347ZUQ8	A0A347ZUQ8	A0A347ZUQ8
10361	A0A1G9P4D6	A0A1G9P4D6	A0A7W7M238	A0A1G9P4D6
10362	A0A1G9P4D6	A0A1I3QP58	A0A7W7M238	A0A1G9P4D6
10363	A0A1H7LNA6	A0A1H7LNA6	A0A1K1XJB1	A0A1H7LNA6
10364	A0A1H7LNA6	A0A1I0GP58	A0A1K1XJB1	A0A1H7LNA6
10365	A0A1H7LNA6	A0A7X0NI09	A0A1K1XJB1	A0A1H7LNA6
10366	A0A1H7LNA6	A0A1I1IIS5	A0A1K1XJB1	A0A1H7LNA6
10367	A0A1H7UT53	A0A1H7UT53	A0A285NHK7	A0A1H7UT53
10368	A0A1H7UT53	A0A1I0ESX0	A0A285NHK7	A0A1H7UT53
10369	A0A1H9ADV8	A0A1H9ADV8	A0A1I1ZHQ3	A0A1H9ADV8
10370	A0A1H9ADV8	A0A1I3K649	A0A1I1ZHQ3	A0A1H9ADV8
10371	A0A1H9J4L5	A0A1H9J4L5	A0A7X0L4Z6	A0A1H9J4L5
10372	A0A1I0CRY2	A0A1I0CRY2	A0A2H6GRU2	A0A1I0CRY2
10373	A0A1I0CRY2	A0A0G3A1Q5	A0A2H6GRU2	A0A1I0CRY2
10374	A0A1I0CRY2	A0A1H7QH34	A0A2H6GRU2	A0A1I0CRY2
10375	A0A1I0RIF5	A0A1I0RIF5	A0A7J0BAZ6	A0A1I0RIF5
10376	A0A1I1DDF6	A0A1I1DDF6	A0A1I2BHE0	A0A1I1DDF6
10377	A0A1I2BHE0	A0A1I2BHE0	A0A1I2BHE0	A0A1I2BHE0
10378	A0A1I4Z287	A0A1I4Z287	A0A4R3YH71	A0A1I4Z287
10379	A0A1I4Z287	A0A4Q7NX08	A0A4R3YH71	A0A1I4Z287
10380	A0A1I4Z287	A0A2W7I152	A0A4R3YH71	A0A1I4Z287
10381	A0A1I6NT15	A0A1I6NT15	A0A1W1YNH7	A0A1I6NT15
10382	A0A1K2HUZ1	A0A1K2HUZ1	A0A4R6WH34	A0A1K2HUZ1
10383	A0A1M4X092	A0A1M4X092	A0A6N3EI03	A0A1M4X092
10384	A0A1M5SDP8	A0A1M5SDP8	A0A1M5FCY0	A0A1M5SDP8
10385	A0A1M6MQR2	A0A1M6MQR2	A0A1H5RLM9	A0A1M6MQR2
10386	A0A1M7LZW2	A0A1M7LZW2	A0A1M5UZ49	A0A1M7LZW2
10387	A0A1M7LZW2	A0A1M6CAQ2	A0A1M5UZ49	A0A1M7LZW2
10388	A0A1M7LZW2	A0A2C8YWN7	A0A1M5UZ49	A0A1M7LZW2
10389	A0A1M7LZW2	A0A1M5WTI2	A0A1M5UZ49	A0A1M7LZW2
10390	A0A1M7LZW2	A0A1M5ULU9	A0A1M5UZ49	A0A1M7LZW2
10391	A0A1M7LZW2	A0A1M6UUD4	A0A1M5UZ49	A0A1M7LZW2
10392	A0A1M7LZW2	A0A316AIN6	A0A1M5UZ49	A0A1M7LZW2
10393	A0A1M7LZW2	A0A1M7AV66	A0A1M5UZ49	A0A1M7LZW2
10394	A0A1M7LZW2	A0A1M5ELA9	A0A1M5UZ49	A0A1M7LZW2
10395	A0A1M7LZW2	A0A1M6T633	A0A1M5UZ49	A0A1M7LZW2
10396	A0A1S8N644	A0A1S8N644	A0A6N3DZJ8	A0A1S8N644
10397	A0A1S8N644	A0A1V4IQ52	A0A6N3DZJ8	A0A1S8N644
10398	A0A1S8N644	A0A1S8R5Q2	A0A6N3DZJ8	A0A1S8N644
10399	A0A1S8N644	A0A1S8T7N8	A0A6N3DZJ8	A0A1S8N644
10400	A0A1S8N644	A0A1S8TDM8	A0A6N3DZJ8	A0A1S8N644
10401	A0A1T4L7H9	A0A1T4L7H9	A0A4R6WH34	A0A1T4L7H9
10402	A0A1T4L7H9	A0A7W8LMI7	A0A4R6WH34	A0A1T4L7H9
10403	A0A1T4L7H9	A0A1H9JGV0	A0A4R6WH34	A0A1T4L7H9
10404	A0A1T4L7H9	A0A1I3JL73	A0A4R6WH34	A0A1T4L7H9
10405	A0A1T4L7H9	A0A1T4JNM7	A0A4R6WH34	A0A1T4L7H9
10406	A0A1V4W5I9	A0A1V4W5I9	A0A1V4W5I9	A0A1V4W5I9
10407	A0A1V5L611	A0A1V5L611	A0A1V4SLE8	A0A1V5L611
10408	A0A1V5P7S4	A0A1V5P7S4	A0A7Y9HVW7	A0A1V5P7S4
10409	A0A1V5SX05	A0A1V5SX05	A0A1K1XJB1	A0A1V5SX05
10410	A0A1V5W6T6	A0A1V5W6T6	A0A1V5W530	A0A1V5W6T6
10411	A0A1V5W6T6	A0A1V5I2B9	A0A1V5W530	A0A1V5W6T6
10412	A0A1V5ZX48	A0A1V5ZX48	A0A1M5FCY0	A0A1V5ZX48
10413	A0A1V6C0S6	A0A1V6C0S6	A0A7W5TPV4	A0A1V6C0S6
10414	A0A1V6H7J6	A0A1V6H7J6	A0A2H5WJW2	A0A1V6H7J6
10415	A0A1V6JGE6	A0A1V6JGE6	A0A7W7M238	A0A1V6JGE6
10416	A0A1W1YRP3	A0A1W1YRP3	A0A1H5RLM9	A0A1W1YRP3
10417	A0A1W1YRP3	A0A562GGM3	A0A1H5RLM9	A0A1W1YRP3
10418	A0A1X7AEK1	A0A1X7AEK1	A0A4R3YH71	A0A1X7AEK1
10419	A0A285NEL2	A0A285NEL2	A0A2H6GRU2	A0A285NEL2
10420	A0A285NEL2	A0A3M0BFY3	A0A2H6GRU2	A0A285NEL2
10421	A0A285V3F7	A0A285V3F7	A0A4R6WH34	A0A285V3F7
10422	A0A285V3F7	A0A238Z8J1	A0A4R6WH34	A0A285V3F7
10423	A0A285V3F7	A0A1H7IFY5	A0A4R6WH34	A0A285V3F7
10424	A0A285V3F7	A0A5S5CUM3	A0A4R6WH34	A0A285V3F7
10425	A0A285V3F7	A0A1I5RXP8	A0A4R6WH34	A0A285V3F7
10426	A0A285V3F7	A0A1I2AL82	A0A4R6WH34	A0A285V3F7
10427	A0A285V3F7	A0A285VG81	A0A4R6WH34	A0A285V3F7
10428	A0A285V3F7	A0A846LUK2	A0A4R6WH34	A0A285V3F7
10429	A0A285V3F7	A0A846M0N8	A0A4R6WH34	A0A285V3F7
10430	A0A285V3F7	A0A1I7B5U6	A0A4R6WH34	A0A285V3F7
10431	A0A2A3IAG0	A0A2A3IAG0	A0A1I1ZHQ3	A0A2A3IAG0
10432	A0A2A3IAG0	A0A1H8G1D5	A0A1I1ZHQ3	A0A2A3IAG0
10433	A0A2A3IAG0	A0A419YGM4	A0A1I1ZHQ3	A0A2A3IAG0
10434	A0A2A3IAG0	A0A561ENZ5	A0A1I1ZHQ3	A0A2A3IAG0
10435	A0A2A3IAG0	A0A495T0K5	A0A1I1ZHQ3	A0A2A3IAG0
10436	A0A2A3IAG0	A0A285QDW6	A0A1I1ZHQ3	A0A2A3IAG0
10437	A0A2A3IAG0	A0A8G1UI29	A0A1I1ZHQ3	A0A2A3IAG0
10438	A0A2A3IAG0	A0A327SYJ4	A0A1I1ZHQ3	A0A2A3IAG0
10439	A0A2A3IAG0	A0A3N4S7P4	A0A1I1ZHQ3	A0A2A3IAG0
10440	A0A2A3IAG0	A0A1I1GLQ2	A0A1I1ZHQ3	A0A2A3IAG0
10441	A0A2A3IAG0	A0A1H0Q8E2	A0A1I1ZHQ3	A0A2A3IAG0
10442	A0A2A3IAG0	A0A1C4L571	A0A1I1ZHQ3	A0A2A3IAG0
10443	A0A2A3IAG0	A0A1C4JGG6	A0A1I1ZHQ3	A0A2A3IAG0
10444	A0A2A3IAG0	A0A1H8JWY3	A0A1I1ZHQ3	A0A2A3IAG0
10445	A0A2C9CQJ6	A0A2C9CQJ6	A0A4R6WH34	A0A2C9CQJ6
10446	A0A3N2DMY1	A0A3N2DMY1	A0A1K1XJB1	A0A3N2DMY1
10447	A0A3N6E5V3	A0A3N6E5V3	A0A6N3DZJ8	A0A3N6E5V3
10448	A0A4P6QAN0	A0A4P6QAN0	A0A4P6QAN0	A0A4P6QAN0
10449	A0A4R1FDP4	A0A4R1FDP4	A0A0B0HVF0	A0A4R1FDP4
10450	A0A4R2FTC3	A0A4R2FTC3	A0A4R2FTC3	A0A4R2FTC3
10451	A0A4R2FTC3	A0A8B3H4S3	A0A4R2FTC3	A0A4R2FTC3
10452	A0A4R2FTC3	A0A4R2FM24	A0A4R2FTC3	A0A4R2FTC3
10453	A0A4R2NPZ5	A0A4R2NPZ5	A0A4R6WH34	A0A4R2NPZ5
10454	A0A4R3MFM1	A0A4R3MFM1	A0A1H2PS24	A0A4R3MFM1
10455	A0A4R6RJR1	A0A4R6RJR1	A0A7W7M238	A0A4R6RJR1
10456	A0A4R7CRF0	A0A4R7CRF0	A0A259UXB3	A0A4R7CRF0
10457	A0A4R8MGQ7	A0A4R8MGQ7	A0A1N6GPB3	A0A4R8MGQ7
10458	A0A517YAC2	A0A517YAC2	A0A517YAC2	A0A517YAC2
10459	A0A517YAC2	A0A7W7YGQ2	A0A517YAC2	A0A517YAC2
10460	A0A542XDB9	A0A542XDB9	A0A7W7M238	A0A542XDB9
10461	A0A561UIW5	A0A561UIW5	A0A7W7M238	A0A561UIW5
10462	A0A561UIW5	A0A285QNJ5	A0A7W7M238	A0A561UIW5
10463	A0A561UIW5	A0A495TCM1	A0A7W7M238	A0A561UIW5
10464	A0A561UIW5	A0A2A3I614	A0A7W7M238	A0A561UIW5
10465	A0A561UIW5	A0A7W7VWT8	A0A7W7M238	A0A561UIW5
10466	A0A561UIW5	A0A7W7SEA2	A0A7W7M238	A0A561UIW5
10467	A0A562SEV0	A0A562SEV0	A0A4R6R5S4	A0A562SEV0
10468	A0A562SEV0	A0A2S3USE2	A0A4R6R5S4	A0A562SEV0
10469	A0A562SEV0	A0A1M7NBA7	A0A4R6R5S4	A0A562SEV0
10470	A0A562SEV0	A0A5P9CUB7	A0A4R6R5S4	A0A562SEV0
10471	A0A562SEV0	A0A285TTP5	A0A4R6R5S4	A0A562SEV0
10472	A0A562SEV0	A0A1H2I042	A0A4R6R5S4	A0A562SEV0
10473	A0A562SEV0	A0A0K6IC65	A0A4R6R5S4	A0A562SEV0
10474	A0A562SEV0	A0A2T5V5Y1	A0A4R6R5S4	A0A562SEV0
10475	A0A564U9C9	A0A564U9C9	A0A2H6IPM4	A0A564U9C9
10476	A0A564U9C9	A0A564U1D2	A0A2H6IPM4	A0A564U9C9
10477	A0A5E6QG92	A0A5E6QG92	A0A0B0HVF0	A0A5E6QG92
10478	A0A5E6QG92	A0A109LFN3	A0A0B0HVF0	A0A5E6QG92
10479	A0A5E6QG92	A0A5E7FTS4	A0A0B0HVF0	A0A5E6QG92
10480	A0A5E6QG92	A0A6I1L709	A0A0B0HVF0	A0A5E6QG92
10481	A0A5M8NSZ3	A0A5M8NSZ3	A0A839NA17	A0A5M8NSZ3
10482	A0A6C0Q533	A0A6C0Q533	A0A1C6U872	A0A6C0Q533
10483	A0A6C0Q533	A0A3E2YRW2	A0A1C6U872	A0A6C0Q533
10484	A0A6V8LNY5	A0A6V8LNY5	A0A7W7M238	A0A6V8LNY5
10485	A0A7J0ABH0	A0A7J0ABH0	A0A132HP29	A0A7J0ABH0
10486	A0A7U9SZA3	A0A7U9SZA3	A0A7W7M238	A0A7U9SZA3
10487	A0A7U9SZA3	A0A6N3GD31	A0A7W7M238	A0A7U9SZA3
10488	A0A7U9SZA3	A0A0U5P0X0	A0A7W7M238	A0A7U9SZA3
10489	A0A7U9SZA3	A0A564SCP4	A0A7W7M238	A0A7U9SZA3
10490	A0A7U9SZA3	B0NKL1	A0A7W7M238	A0A7U9SZA3
10491	A0A7U9SZA3	A0A3E4Q116	A0A7W7M238	A0A7U9SZA3
10492	A0A7U9SZA3	A0A564S888	A0A7W7M238	A0A7U9SZA3
10493	A0A7U9SZA3	A0A7U9SBB8	A0A7W7M238	A0A7U9SZA3
10494	A0A7W4USB7	A0A7W4USB7	A0A251XY06	A0A7W4USB7
10495	A0A7W4USB7	A0A852UFQ6	A0A251XY06	A0A7W4USB7
10496	A0A7W4USB7	A0A7W4US43	A0A251XY06	A0A7W4USB7
10497	A0A7W6M5T7	A0A7W6M5T7	A0A7W6M5T7	A0A7W6M5T7
10498	A0A7W7J0L4	A0A7W7J0L4	A0A7W5ZGZ6	A0A7W7J0L4
10499	A0A7W7J0L4	A0A4Y7UAC7	A0A7W5ZGZ6	A0A7W7J0L4
10500	A0A7W7J0L4	A0A1M7CNR5	A0A7W5ZGZ6	A0A7W7J0L4
10501	A0A7W7J0L4	A0A8J8K4E6	A0A7W5ZGZ6	A0A7W7J0L4
10502	A0A7W7J0L4	A0A846R339	A0A7W5ZGZ6	A0A7W7J0L4
10503	A0A1G7LEM1	A0A1G7LEM1	A0A2H6GRU2	A0A1G7LEM1
10504	A0A1G7LEM1	A0A4R2K804	A0A2H6GRU2	A0A1G7LEM1
10505	A0A1G7LEM1	A0A285BIP3	A0A2H6GRU2	A0A1G7LEM1
10506	A0A1G9RN42	A0A1G9RN42	A0A1M5UZ49	A0A1G9RN42
10507	A0A1G9RN42	A0A840TG55	A0A1M5UZ49	A0A1G9RN42
10508	A0A1G9RN42	A0A1H7B9J3	A0A1M5UZ49	A0A1G9RN42
10509	A0A1G9RN42	A0A1G6Y810	A0A1M5UZ49	A0A1G9RN42
10510	A0A1G9RN42	A0A286FE82	A0A1M5UZ49	A0A1G9RN42
10511	A0A1H1D8G4	A0A1H1D8G4	A0A4R6LXJ8	A0A1H1D8G4
10512	A0A1H1D8G4	A0A316AEP4	A0A4R6LXJ8	A0A1H1D8G4
10513	A0A1H2LG45	A0A1H2LG45	A0A4R6LXJ8	A0A1H2LG45
10514	A0A1H3UT52	A0A1H3UT52	A0A4R6WH34	A0A1H3UT52
10515	A0A1H8GSM2	A0A1H8GSM2	A0A7W7M238	A0A1H8GSM2
10516	A0A1H8GSM2	A0A4R3L991	A0A7W7M238	A0A1H8GSM2
10517	A0A1H9MZ29	A0A1H9MZ29	A0A4V2PSG7	A0A1H9MZ29
10518	A0A1H9MZ29	A0A840DX90	A0A4V2PSG7	A0A1H9MZ29
10519	A0A1H9MZ29	A0A2S6I0Q2	A0A4V2PSG7	A0A1H9MZ29
10520	A0A1I2MWZ4	A0A1I2MWZ4	A0A4R6LXJ8	A0A1I2MWZ4
10521	A0A1I4SYE8	A0A1I4SYE8	A0A4V2PSG7	A0A1I4SYE8
10522	A0A1I7AYX3	A0A1I7AYX3	A0A4R6WH34	A0A1I7AYX3
10523	A0A1I7AYX3	A0A1M5F5F4	A0A4R6WH34	A0A1I7AYX3
10524	A0A1I7AYX3	A0A1I5DZI3	A0A4R6WH34	A0A1I7AYX3
10525	A0A1I7AYX3	A0A1G6MUQ4	A0A4R6WH34	A0A1I7AYX3
10526	A0A1M4YLB1	A0A1M4YLB1	A0A1I1ZHQ3	A0A1M4YLB1
10527	A0A1M4YLB1	A0A1M6KD11	A0A1I1ZHQ3	A0A1M4YLB1
10528	A0A1M6B808	A0A1M6B808	A0A140LA76	A0A1M6B808
10529	A0A1M6PT76	A0A1M6PT76	A0A6N3EI03	A0A1M6PT76
10530	A0A1M7P1H2	A0A1M7P1H2	A0A1M7P1H2	A0A1M7P1H2
10531	A0A1M7P1H2	A0A1I7HVK2	A0A1M7P1H2	A0A1M7P1H2
10532	A0A1M7P1H2	A0A1I1QEQ7	A0A1M7P1H2	A0A1M7P1H2
10533	A0A1M7P1H2	A0A2G6RIV4	A0A1M7P1H2	A0A1M7P1H2
10534	A0A1M7P1H2	A0A653U9G8	A0A1M7P1H2	A0A1M7P1H2
10535	A0A1M7P1H2	A0A1N7AHB8	A0A1M7P1H2	A0A1M7P1H2
10536	A0A1M7P1H2	A0A1I2LGG5	A0A1M7P1H2	A0A1M7P1H2
10537	A0A1M7P1H2	A0A2M8Y7U9	A0A1M7P1H2	A0A1M7P1H2
10538	A0A1M7P1H2	Q21ZB1	A0A1M7P1H2	A0A1M7P1H2
10539	A0A1T5FWP8	A0A1T5FWP8	A0A2H6GRU2	A0A1T5FWP8
10540	A0A1V4IMZ3	A0A1V4IMZ3	A0A330LHE0	A0A1V4IMZ3
10541	A0A1V5FWJ7	A0A1V5FWJ7	A0A4V2PSG7	A0A1V5FWJ7
10542	A0A1V5FWJ7	A0A7W8G079	A0A4V2PSG7	A0A1V5FWJ7
10543	A0A1V5FWJ7	A0A1G6ZW22	A0A4V2PSG7	A0A1V5FWJ7
10544	A0A1V5FWJ7	A0A1T4QAL2	A0A4V2PSG7	A0A1V5FWJ7
10545	A0A1V5FWJ7	A0A397MCS4	A0A4V2PSG7	A0A1V5FWJ7
10546	A0A1V5FWJ7	A0A7Y9T668	A0A4V2PSG7	A0A1V5FWJ7
10547	A0A1V5FWJ7	A0A7V8FEA6	A0A4V2PSG7	A0A1V5FWJ7
10548	A0A1V5FWJ7	A0A498C3U2	A0A4V2PSG7	A0A1V5FWJ7
10549	A0A1V5FWJ7	A0A4R7UFG3	A0A4V2PSG7	A0A1V5FWJ7
10550	A0A1V5FWJ7	A0A3N1QLJ9	A0A4V2PSG7	A0A1V5FWJ7
10551	A0A1V5FWJ7	A0A239QE93	A0A4V2PSG7	A0A1V5FWJ7
10552	A0A1V5FWJ7	A0A3N1K459	A0A4V2PSG7	A0A1V5FWJ7
10553	A0A1V5FWJ7	A0A562D6V9	A0A4V2PSG7	A0A1V5FWJ7
10554	A0A1V5FWJ7	A0A1T5KEN5	A0A4V2PSG7	A0A1V5FWJ7
10555	A0A1V5FWJ7	A0A1H7XMR9	A0A4V2PSG7	A0A1V5FWJ7
10556	A0A1V5FWJ7	A0A7W9JP89	A0A4V2PSG7	A0A1V5FWJ7
10557	A0A1V5FWJ7	A0A7W6PIA6	A0A4V2PSG7	A0A1V5FWJ7
10558	A0A1V5FWJ7	A0A1H1G3F1	A0A4V2PSG7	A0A1V5FWJ7
10559	A0A1V5FWJ7	A0A7W5NU13	A0A4V2PSG7	A0A1V5FWJ7
10560	A0A1V5FWJ7	A0A7W7KYK6	A0A4V2PSG7	A0A1V5FWJ7
10561	A0A1V5FWJ7	A0A7W9V5U4	A0A4V2PSG7	A0A1V5FWJ7
10562	A0A1V5FWJ7	A0A543E6H3	A0A4V2PSG7	A0A1V5FWJ7
10563	A0A1V5FWJ7	A0A286D859	A0A4V2PSG7	A0A1V5FWJ7
10564	A0A1V5FWJ7	A0A4Q8L7R4	A0A4V2PSG7	A0A1V5FWJ7
10565	A0A1V5FWJ7	A0A7X0KT48	A0A4V2PSG7	A0A1V5FWJ7
10566	A0A1V5FWJ7	A0A4Q8LKH8	A0A4V2PSG7	A0A1V5FWJ7
10567	A0A1V5FWJ7	A0A4Q9TAA5	A0A4V2PSG7	A0A1V5FWJ7
10568	A0A1V5FWJ7	A0A1H0ZTV5	A0A4V2PSG7	A0A1V5FWJ7
10569	A0A1V5FWJ7	A0A1H3QXN9	A0A4V2PSG7	A0A1V5FWJ7
10570	A0A1V5FWJ7	A0A7Y9MVN5	A0A4V2PSG7	A0A1V5FWJ7
10571	A0A1V5FWJ7	A0A4R3MYV6	A0A4V2PSG7	A0A1V5FWJ7
10572	A0A1V5FWJ7	A0A562LDU8	A0A4V2PSG7	A0A1V5FWJ7
10573	A0A1V5FWJ7	A0A1M4WYP8	A0A4V2PSG7	A0A1V5FWJ7
10574	A0A1V5FWJ7	A0A562BKZ4	A0A4V2PSG7	A0A1V5FWJ7
10575	A0A1V5FWJ7	A0A3N4V0P4	A0A4V2PSG7	A0A1V5FWJ7
10576	A0A1V5FWJ7	A0A839WUV3	A0A4V2PSG7	A0A1V5FWJ7
10577	A0A1V5FWJ7	A0A562M1E7	A0A4V2PSG7	A0A1V5FWJ7
10578	A0A1V5FWJ7	A0A1N6QWQ8	A0A4V2PSG7	A0A1V5FWJ7
10579	A0A1V5MDR4	A0A1V5MDR4	A0A7Y9X7G9	A0A1V5MDR4
10580	A0A1V5UAX7	A0A1V5UAX7	A0A7W7M238	A0A1V5UAX7
10581	A0A1V5UAX7	A0A5C2HEH0	A0A7W7M238	A0A1V5UAX7
10582	A0A1V5WND0	A0A1V5WND0	A0A1V6E786	A0A1V5WND0
10583	A0A1V6AT74	A0A1V6AT74	A0A2H5XR64	A0A1V6AT74
10584	A0A1V6HSY8	A0A1V6HSY8	A0A7W7M238	A0A1V6HSY8
10585	A0A1W2BRB9	A0A1W2BRB9	A0A1K1XJB1	A0A1W2BRB9
10586	A0A1X7KYL6	A0A1X7KYL6	A0A7W7M238	A0A1X7KYL6
10587	A0A1X7KYL6	A0A1G7SKX4	A0A7W7M238	A0A1X7KYL6
10588	A0A1Y2N0X5	A0A1Y2N0X5	A0A285NHK7	A0A1Y2N0X5
10589	A0A1Y2N0X5	A0A852W4D0	A0A285NHK7	A0A1Y2N0X5
10590	A0A285IAD8	A0A285IAD8	A0A1V5UA40	A0A285IAD8
10591	A0A285IAD8	A0A4R8GW80	A0A1V5UA40	A0A285IAD8
10592	A0A075R8B7	A0A075R8B7	A0A2W7SGE1	A0A075R8B7
10593	A0A0N1JS11	A0A0N1JS11	A0A839YXT0	A0A0N1JS11
10594	A0A0N1JS11	A0A840RHT6	A0A839YXT0	A0A0N1JS11
10595	A0A140L927	A0A140L927	A0A1M7RYE3	A0A140L927
10596	A0A140L927	A0A841KVC9	A0A1M7RYE3	A0A140L927
10597	A0A165NJY2	A0A165NJY2	A0A1V5UA40	A0A165NJY2
10598	A0A165NJY2	A0A143QT69	A0A1V5UA40	A0A165NJY2
10599	A0A1A9CVB2	A0A1A9CVB2	A0A259UXB3	A0A1A9CVB2
10600	A0A1A9CVB2	A0A7W5F549	A0A259UXB3	A0A1A9CVB2
10601	A0A1A9CVB2	A0A7W7PW56	A0A259UXB3	A0A1A9CVB2
10602	A0A1A9CVB2	A0A7W3M3H5	A0A259UXB3	A0A1A9CVB2
10603	A0A1A9CVB2	A0A7W9TGB3	A0A259UXB3	A0A1A9CVB2
10604	A0A1A9CVB2	A0A7W8BQC6	A0A259UXB3	A0A1A9CVB2
10605	A0A1A9CVB2	A0A8I0TUA9	A0A259UXB3	A0A1A9CVB2
10606	A0A1A9CVB2	A0A7W7DK72	A0A259UXB3	A0A1A9CVB2
10607	A0A1A9CVB2	A0A7W9LVF9	A0A259UXB3	A0A1A9CVB2
10608	A0A1A9CVB2	A0A542W8K0	A0A259UXB3	A0A1A9CVB2
10609	A0A1A9CVB2	A0A7X0LBJ0	A0A259UXB3	A0A1A9CVB2
10610	A0A1D3TQC4	A0A1D3TQC4	A0A7W7M238	A0A1D3TQC4
10611	A0A1D3TQC4	A0A318ELK5	A0A7W7M238	A0A1D3TQC4
10612	A0A1G7P2N7	A0A1G7P2N7	A0A1Y5SVW5	A0A1G7P2N7
10613	A0A1G7Y471	A0A1G7Y471	A0A7W7M238	A0A1G7Y471
10614	A0A1G7Y471	A0A286H022	A0A7W7M238	A0A1G7Y471
